[2025-04-05 00:00:47.1834] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:08:47.2817] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:09:48.1844] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:10:49.1024] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:11:50.0021] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:12:50.9564] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:13:51.8306] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:14:52.6256] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:15:53.5008] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:16:54.3623] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:17:55.2476] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:18:56.1023] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:19:56.9849] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:20:57.8752] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
[2025-04-05 01:21:58.7342] [INFO] [Cluster (akka://godgaming)] Cluster Node [akka.tcp://godgaming@127.0.0.1:8091] - Leader can currently not perform its duties, reachability status: [Reachability([akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (11)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (12)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:4055, 1176731692): Unreachable [Unreachable] (1)], [akka.tcp://godgaming@127.0.0.1:8083 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (13)][akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8083, 729885): Unreachable [Unreachable] (25)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8093, 116617470): Reachable [Reachable] (35)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8094, 205184883): Reachable [Reachable] (36)], [akka.tcp://godgaming@127.0.0.1:4055 -> UniqueAddress: (akka.tcp://godgaming@127.0.0.1:8091, 1480143225): Reachable [Reachable] (37)])], member status: [$akka.tcp://godgaming@127.0.0.1:4055 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8083 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8091 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8093 $Up seen=$True, $akka.tcp://godgaming@127.0.0.1:8094 $Up seen=$True] 
